id|name|cost|type|power|toughness|oracleText|edition|rarity|colorType|cmc
1151|Deathgrip|{B}{B}|Enchantment| | |{B}{B}: Counter target green spell.|Revised Edition |Uncommon|null|0
11544|Twiddle|{U}|Instant| | |You may tap or untap target artifact, creature, or land.|Seventh Edition |Common|null|0
1154|Demonic Hordes|{3}{B}{B}{B}|Creature - Demon|5|5|{T}: Destroy target land. <br> <br>At the beginning of your upkeep, unless you pay {B}{B}{B}, tap Demonic Hordes and sacrifice a land of an opponent's choice.|Revised Edition |Rare|null|0
11588|Cloud of Faeries|{1}{U}|Creature - Faerie|1|1|Flying <br>When Cloud of Faeries comes into play, untap up to two lands. <br>Cycling {2} <I>(</I>{2}<I>, Discard this card: Draw a card.)</I>|Urza's Legacy |Common|null|0
1158|El-Hajjâj|{1}{B}{B}|Creature - Human Wizard|1|1|Lifelink <i>(Whenever this creature deals damage, you gain that much life.)</i>|Revised Edition |Rare|null|0
115|Phantasmal Forces|{3}{U}|Creature - Illusion|4|1|Flying <br>At the beginning of your upkeep, sacrifice Phantasmal Forces unless you pay {U}.|Limited Edition Alpha |Uncommon|null|0
116379|Errant Doomsayers|{1}{W}|Creature - Human Rebel|1|1|{T}: Tap target creature with toughness 2 or less.|Time Spiral |Common|null|0
116379|Errant Doomsayers|{1}{W}|Creature - Human Rebel|1|1|{T}: Tap target creature with toughness 2 or less.|Time Spiral|Common|mono|2
116381|Thallid Germinator|{2}{G}|Creature - Fungus|2|2|At the beginning of your upkeep, put a spore counter on Thallid Germinator. <br>Remove three spore counters from Thallid Germinator: Put a 1/1 green Saproling creature token into play. <br>Sacrifice a Saproling: Target creature gets +1/+1 until end of turn.|Time Spiral |Common|null|0
116381|Thallid Germinator|{2}{G}|Creature - Fungus|2|2|At the beginning of your upkeep, put a spore counter on Thallid Germinator. <br>Remove three spore counters from Thallid Germinator: Put a 1/1 green Saproling creature token into play. <br>Sacrifice a Saproling: Target creature gets +1/+1 until end of turn.|Time Spiral|Common|mono|3
116383|Sengir Nosferatu|{3}{B}{B}|Creature - Vampire|4|4|Flying <br>{1}{B}, Remove Sengir Nosferatu from the game: Put a 1/2 black Bat creature token with flying into play. It has "{1}{B}, Sacrifice this creature: Return to play under its owner's control a card named Sengir Nosferatu that's removed from the game."|Time Spiral |Rare|null|0
116383|Sengir Nosferatu|{3}{B}{B}|Creature - Vampire|4|4|Flying <br>{1}{B}, Remove Sengir Nosferatu from the game: Put a 1/2 black Bat creature token with flying into play. It has "{1}{B}, Sacrifice this creature: Return to play under its owner's control a card named Sengir Nosferatu that's removed from the game."|Time Spiral|Rare|mono|5
116384|Urza's Factory| |Land - Urza's| | |{T}: Add {1} to your mana pool. <br>{7}, {T}: Put a 2/2 Assembly-Worker artifact creature token into play.|Time Spiral |Uncommon|null|0
116384|Urza's Factory| |Land - Urza's| | |{T}: Add {1} to your mana pool. <br>{7}, {T}: Put a 2/2 Assembly-Worker artifact creature token into play.|Time Spiral|Uncommon|land|0
116385|Slipstream Serpent|{7}{U}|Creature - Serpent|6|6|Slipstream Serpent can't attack unless defending player controls an Island. <br>When you control no Islands, sacrifice Slipstream Serpent. <br>Morph {5}{U} <i>(You may play this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)</i>|Time Spiral |Common|null|0
116385|Slipstream Serpent|{7}{U}|Creature - Serpent|6|6|Slipstream Serpent can't attack unless defending player controls an Island. <br>When you control no Islands, sacrifice Slipstream Serpent. <br>Morph {5}{U} <i>(You may play this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)</i>|Time Spiral|Common|mono|8
116386|Sprite Noble|{1}{U}{U}|Creature - Faerie|2|2|Flying <br>Other creatures you control with flying get +0/+1. <br>{T}: Other creatures you control with flying get +1/+0 until end of turn.|Time Spiral |Rare|null|0
116386|Sprite Noble|{1}{U}{U}|Creature - Faerie|2|2|Flying <br>Other creatures you control with flying get +0/+1. <br>{T}: Other creatures you control with flying get +1/+0 until end of turn.|Time Spiral|Rare|mono|3
116387|Hivestone|{2}|Artifact| | |Creatures you control are Slivers in addition to their other creature types.|Time Spiral |Rare|null|0
116387|Hivestone|{2}|Artifact| | |Creatures you control are Slivers in addition to their other creature types.|Time Spiral|Rare|colorless|2
116391|Moonlace|{U}|Instant| | |Target spell or permanent becomes colorless.|Time Spiral |Rare|null|0
116391|Moonlace|{U}|Instant| | |Target spell or permanent becomes colorless.|Time Spiral|Rare|mono|1
116396|Pit Keeper|{1}{B}|Creature - Human Wizard|2|1|When Pit Keeper comes into play, if you have four or more creature cards in your graveyard, you may return target creature card from your graveyard to your hand.|Time Spiral |Common|null|0
116396|Pit Keeper|{1}{B}|Creature - Human Wizard|2|1|When Pit Keeper comes into play, if you have four or more creature cards in your graveyard, you may return target creature card from your graveyard to your hand.|Time Spiral|Common|mono|2
1165|Hypnotic Specter|{1}{B}{B}|Creature - Specter|2|2|Flying <i>(This creature can't be blocked except by creatures with flying or reach.)</i> <br>Whenever Hypnotic Specter deals damage to an opponent, that player discards a card at random.|Revised Edition |Uncommon|null|0
116721|Dread Return|{2}{B}{B}|Sorcery| | |Return target creature card from your graveyard to play. <br>Flashback-Sacrifice three creatures. <i>(You may play this card from your graveyard for its flashback cost. Then remove it from the game.)</i>|Time Spiral |Uncommon|null|0
116721|Dread Return|{2}{B}{B}|Sorcery| | |Return target creature card from your graveyard to play. <br>Flashback-Sacrifice three creatures. <i>(You may play this card from your graveyard for its flashback cost. Then remove it from the game.)</i>|Time Spiral|Uncommon|mono|4
116723|Ironclaw Buzzardiers|{2}{R}|Creature - Orc Scout|2|2|Ironclaw Buzzardiers can't block creatures with power 2 or greater. <br>{R}: Ironclaw Buzzardiers gains flying until end of turn.|Time Spiral |Common|null|0
116723|Ironclaw Buzzardiers|{2}{R}|Creature - Orc Scout|2|2|Ironclaw Buzzardiers can't block creatures with power 2 or greater. <br>{R}: Ironclaw Buzzardiers gains flying until end of turn.|Time Spiral|Common|mono|3
116724|Stuffy Doll|{5}|Artifact Creature - Construct|0|1|As Stuffy Doll comes into play, choose a player. <br>Stuffy Doll is indestructible. <br>Whenever damage is dealt to Stuffy Doll, it deals that much damage to the chosen player. <br>{T}: Stuffy Doll deals 1 damage to itself.|Time Spiral |Rare|null|0
116724|Stuffy Doll|{5}|Artifact Creature - Construct|0|1|As Stuffy Doll comes into play, choose a player. <br>Stuffy Doll is indestructible. <br>Whenever damage is dealt to Stuffy Doll, it deals that much damage to the chosen player. <br>{T}: Stuffy Doll deals 1 damage to itself.|Time Spiral|Rare|colorless|5
116725|Academy Ruins| |Legendary Land| | |{T}: Add {1} to your mana pool. <br>{1}{U}, {T}: Put target artifact card in your graveyard on top of your library.|Time Spiral |Rare|null|0
116725|Academy Ruins| |Legendary Land| | |{T}: Add {1} to your mana pool. <br>{1}{U}, {T}: Put target artifact card in your graveyard on top of your library.|Time Spiral|Rare|land|0
116726|Tromp the Domains|{5}{G}|Sorcery| | |Until end of turn, creatures you control gain trample and get +1/+1 for each basic land type among lands you control.|Time Spiral |Uncommon|null|0
116726|Tromp the Domains|{5}{G}|Sorcery| | |Until end of turn, creatures you control gain trample and get +1/+1 for each basic land type among lands you control.|Time Spiral|Uncommon|mono|6
116727|Psychotic Episode|{1}{B}{B}|Sorcery| | |Target player reveals his or her hand and the top card of his or her library. You choose a card revealed this way. That player puts the chosen card on the bottom of his or her library. <br>Madness {1}{B} <i>(If you discard this card, you may play it for its madness cost instead of putting it into your graveyard.)</i>|Time Spiral |Common|null|0
116727|Psychotic Episode|{1}{B}{B}|Sorcery| | |Target player reveals his or her hand and the top card of his or her library. You choose a card revealed this way. That player puts the chosen card on the bottom of his or her library. <br>Madness {1}{B} <i>(If you discard this card, you may play it for its madness cost instead of putting it into your graveyard.)</i>|Time Spiral|Common|mono|3
116728|Detainment Spell|{W}|Enchantment - Aura| | |Enchant creature <br>Enchanted creature's activated abilities can't be played. <br>{1}{W}: Attach Detainment Spell to target creature.|Time Spiral |Common|null|0
116728|Detainment Spell|{W}|Enchantment - Aura| | |Enchant creature <br>Enchanted creature's activated abilities can't be played. <br>{1}{W}: Attach Detainment Spell to target creature.|Time Spiral|Common|mono|1
116730|Strength in Numbers|{1}{G}|Instant| | |Until end of turn, target creature gains trample and gets +X/+X, where X is the number of attacking creatures.|Time Spiral |Common|null|0
116730|Strength in Numbers|{1}{G}|Instant| | |Until end of turn, target creature gains trample and gets +X/+X, where X is the number of attacking creatures.|Time Spiral|Common|mono|2
116731|Thallid Shell-Dweller|{1}{G}|Creature - Fungus|0|5|Defender <br>At the beginning of your upkeep, put a spore counter on Thallid Shell-Dweller. <br>Remove three spore counters from Thallid Shell-Dweller: Put a 1/1 green Saproling creature token into play.|Time Spiral |Common|null|0
116731|Thallid Shell-Dweller|{1}{G}|Creature - Fungus|0|5|Defender <br>At the beginning of your upkeep, put a spore counter on Thallid Shell-Dweller. <br>Remove three spore counters from Thallid Shell-Dweller: Put a 1/1 green Saproling creature token into play.|Time Spiral|Common|mono|2
116732|Fortify|{2}{W}|Instant| | |Choose one - Creatures you control get +2/+0 until end of turn; or creatures you control get +0/+2 until end of turn.|Time Spiral |Common|null|0
116732|Fortify|{2}{W}|Instant| | |Choose one - Creatures you control get +2/+0 until end of turn; or creatures you control get +0/+2 until end of turn.|Time Spiral|Common|mono|3
116733|Flagstones of Trokair| |Legendary Land| | |{T}: Add {W} to your mana pool. <br>When Flagstones of Trokair is put into a graveyard from play, you may search your library for a Plains card and put it into play tapped. If you do, shuffle your library.|Time Spiral |Rare|null|0
116733|Flagstones of Trokair| |Legendary Land| | |{T}: Add {W} to your mana pool. <br>When Flagstones of Trokair is put into a graveyard from play, you may search your library for a Plains card and put it into play tapped. If you do, shuffle your library.|Time Spiral|Rare|land|0
116736|Tivadar of Thorn|{1}{W}{W}|Legendary Creature - Human Knight|2|2|First strike, protection from red <br>When Tivadar of Thorn comes into play, destroy target Goblin.|Time Spiral |Rare|null|0
116736|Tivadar of Thorn|{1}{W}{W}|Legendary Creature - Human Knight|2|2|First strike, protection from red <br>When Tivadar of Thorn comes into play, destroy target Goblin.|Time Spiral|Rare|mono|3
116737|Thelon of Havenwood|{G}{G}|Legendary Creature - Elf Druid|2|2|Each Fungus creature gets +1/+1 for each spore counter on it. <br>{B}{G}, Remove a Fungus card in a graveyard from the game: Put a spore counter on each Fungus in play.|Time Spiral |Rare|null|0
116737|Thelon of Havenwood|{G}{G}|Legendary Creature - Elf Druid|2|2|Each Fungus creature gets +1/+1 for each spore counter on it. <br>{B}{G}, Remove a Fungus card in a graveyard from the game: Put a spore counter on each Fungus in play.|Time Spiral|Rare|mono|2
116739|Mogg War Marshal|{1}{R}|Creature - Goblin Warrior|1|1|Echo {1}{R} <i>(At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)</i> <br>When Mogg War Marshal comes into play or is put into a graveyard from play, put a 1/1 red Goblin creature token into play.|Time Spiral |Common|null|0
116739|Mogg War Marshal|{1}{R}|Creature - Goblin Warrior|1|1|Echo {1}{R} <i>(At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)</i> <br>When Mogg War Marshal comes into play or is put into a graveyard from play, put a 1/1 red Goblin creature token into play.|Time Spiral|Common|mono|2
116740|Aspect of Mongoose|{1}{G}|Enchantment - Aura| | |Enchant creature <br>Enchanted creature has shroud. <i>(It can't be the target of spells or abilities.)</i> <br>When Aspect of Mongoose is put into a graveyard from play, return Aspect of Mongoose to its owner's hand.|Time Spiral |Uncommon|null|0
116740|Aspect of Mongoose|{1}{G}|Enchantment - Aura| | |Enchant creature <br>Enchanted creature has shroud. <i>(It can't be the target of spells or abilities.)</i> <br>When Aspect of Mongoose is put into a graveyard from play, return Aspect of Mongoose to its owner's hand.|Time Spiral|Uncommon|mono|2
116741|Sangrophage|{B}{B}|Creature - Zombie|3|3|At the beginning of your upkeep, tap Sangrophage unless you pay 2 life.|Time Spiral |Common|null|0
116741|Sangrophage|{B}{B}|Creature - Zombie|3|3|At the beginning of your upkeep, tap Sangrophage unless you pay 2 life.|Time Spiral|Common|mono|2
116742|Nether Traitor|{B}{B}|Creature - Spirit|1|1|Haste <br>Shadow <i>(This creature can block or be blocked by only creatures with shadow.)</i> <br>Whenever another creature is put into your graveyard from play, you may pay {B}. If you do, return Nether Traitor from your graveyard to play.|Time Spiral |Rare|null|0
116742|Nether Traitor|{B}{B}|Creature - Spirit|1|1|Haste <br>Shadow <i>(This creature can block or be blocked by only creatures with shadow.)</i> <br>Whenever another creature is put into your graveyard from play, you may pay {B}. If you do, return Nether Traitor from your graveyard to play.|Time Spiral|Rare|mono|2
116743|Deathspore Thallid|{1}{B}|Creature - Zombie Fungus|1|1|At the beginning of your upkeep, put a spore counter on Deathspore Thallid. <br>Remove three spore counters from Deathspore Thallid: Put a 1/1 green Saproling creature token into play. <br>Sacrifice a Saproling: Target creature gets -1/-1 until end of turn.|Time Spiral |Common|null|0
116743|Deathspore Thallid|{1}{B}|Creature - Zombie Fungus|1|1|At the beginning of your upkeep, put a spore counter on Deathspore Thallid. <br>Remove three spore counters from Deathspore Thallid: Put a 1/1 green Saproling creature token into play. <br>Sacrifice a Saproling: Target creature gets -1/-1 until end of turn.|Time Spiral|Common|mono|2
